Text,Label
gk ngotak banget lu BANGSAT padahal lu anak HUKUM dan bakalan jadi PENGACARA ni lah manusia yang bakalan BELA bajingan para seks dari pada korban seks,Kata Kasar dan Vulgar
selama ini gue diem ya for the sake of our friendship kali ini gue gaakan diem lo brengsek dan bajingan seenggaknya lo harus paham itu jangan pernah lo dateng lagi ke hidup gue dalam bentuk apapun muak asli living your life and go as far as you could jerk,Kata Kasar dan Vulgar
USER USER lah emang tapi lo open minded dikit penyebab banyak korban jiwa itu bukan cuma taxi goblok itu banyak salah satu yg paling krusial sinyal warning yang tidak cepat dan terintegrasi antar stasiun antar kereta ya kali kereta tuh jalan sendiri ngga ada yang ngatur gimana,Kata Kasar dan Vulgar
diajarin tante talent dinda di jilmek dulu felinen pv gadis SMA viral hannaowo dipaksa dulu baru nurut,Sexual Harassment
USER USER freak lu babi,Kata Kasar dan Vulgar
itu emak bapaknya si danu paling dongo dari yang paling dongo karna masih ngelindungin si danu padahal ANAKNYA SENDIRI YANG CEWE JD KORBAN lu goblok bgt brengsek benci bgt gue bajingan,Kata Kasar dan Vulgar
jadi baik itu bukan berarti harus selalu memaklumi kelakuan tolol lu itu sihh,Kata Kasar dan Vulgar
mmf aku otak udang,Non-Cyberbullying
gue SMP SMA tuh rajin bgt tiap abis olahraga renang atau apapun agenda yg ada bilas pasti mandi atau at least ganti bareng dan biasa aja ga ngaceng syukurnya,Non-Cyberbullying
USER tempatnya di memek via,Sexual Harassment
USER pentil ngaceng,Sexual Harassment
WN hidup gue udah tenang sama cowo gue tapi ini si monyet satu tetiba follow CA gue sakit lu ya jadi temen lu pun gue udah gakmau sama sekali auto block buat lu ya deano di semua akun gue makasih konteksnya yapping gue ini akan gue share di bawah,Kata Kasar dan Vulgar
USER wkwkwk otak udang,Kata Kasar dan Vulgar
mksdnya ap yh i harga jt an minimal mikir kids oiya lupa kan pd ga punya otak ya,Kata Kasar dan Vulgar
USER USER lah kan lo yg nyebut lo demen nyepong kontolan anjing lo,Sexual Harassment
nyantai dikit ngaceng shit di rumah sendirian malah bebas ga pake celana,Non-Cyberbullying
USER dasar HOMO otak udang narasi lo aja lo pelintir biar giring opini sana sini kan tai lo organisasi simpangan lo tuh urusin dulu biar tau malu dikit kalau mau nunjukin eksistensi di publik najis kita liatnya,Hate Speech
lu dongo ya,Kata Kasar dan Vulgar
USER lagi sange,Sexual Harassment
USER ada yang emang dijual harga murah ad yg cari validasi bodyku mantep kan liat nih aku lagi ngewe enak lu semua pada ngaceng gara nonton gw ada yg macu thrill adrenalin dopamin seneng tp agak takut kalo videonya ketahuan bokap amp nyokap atau orang dikenal,Sexual Harassment
USER ada tanda benci boleh tolol jangan gw juga suka gedeg kok sama admin itu tpi untuk kali ini tolong kita benci boleh tpi tolol jangan,Kata Kasar dan Vulgar
ely lagi ely lagi nyadar oi lo fitnah orang sampe bilang orang babi ga sadar yang rada otaknya siapa,Kata Kasar dan Vulgar
syukurlah kalau lu sadar lu salah dan lu cupu,Kata Kasar dan Vulgar
USER USER USER USER ya apa hubungannya blog sama prabowo pantesan ngefans ma fuji org otaknya otak udang,Kata Kasar dan Vulgar
USER ah akun kentang following jadi ga semangat gw ladeninnya jawabannya pasti plenger soalnya orang dibaliknya mental cupu udah dongo mental cemen lawan yang ga sebanding keep barking siapa tau besok agensi lu bubar,Kata Kasar dan Vulgar
monyet lu yg jual ovp,Kata Kasar dan Vulgar
USER USER USER bahkan babi pun lebih baik dari majusi persia iran punya paket data dipkek untuk googling tentang majusi iran majikan lo jgn nonton bokep islam mana yg sholatnya pakek qunut melaknat abubakar dan umar selain shalat buatan majusi iran majikan lo,Hate Speech
kenapasih kerja udah capek anjing gausahlah harus nurutin mood orang lain bangsat mood lo bukan urusan gue setan mulut lo aja jahat sama gue najiss,Kata Kasar dan Vulgar
kontol,Kata Kasar dan Vulgar
SM MONYETTT WDYM JADWAL FANCON BARU KELUAR SEBULAN SETELAH SEBELUM ACA ANJJJ MONYET LU SM BENCI BANGET,Kata Kasar dan Vulgar
anak anjing anak babi anak ngentot KONTOL MEMEK PEPEKKKK LU AJA YANG MATI BANGSAT EMOSI BGT GUE BAJINGAN LU KENAPA BABI LU SIAPA GUE TANYA PERKARA IDOL DATING DOANG ANJENG GAPUNYA KEHIDUPAN LAIN KAH PLER NGENTOT LU KONTOL ANAK MEMEK,Kata Kasar dan Vulgar
apaan sih kampung malah nyinyirin soshum gak tau tuh ITB juga ada yg himpunannya punya lagu cabul dongo masih aja sabung soshum saintek di kasus kyk gini lu sat bangsat,Kata Kasar dan Vulgar
kalau perkara nge ss tweet wsn mah gue lebih banyak ss an wsn shipper yang kayak babi ngerecokin konten yeosang sama member buat lo gak tahu aja perbandingan satu yeodoongies dibanding kelakuan ribuan subfandom sama fandom edan lo itu bisa di hitung cok,Kata Kasar dan Vulgar
USER b ngsat emang LGBT ini mereka berusaha menularkan penyakit laknatnya kepada orang lain,Hate Speech
USER najis jijik bgttt sama ibu ibu yg ngebelain pelaku sama semua manusia TOLOL yg ada di gerbong ituu lo semua kaya anjingg bahkan gak pantes hidup bajingan,Kata Kasar dan Vulgar
demi ap gw sebel bgt sm own store yg slr tp kalo di slr in balik ngamuk gajadi order ngamuk bangsat lu,Kata Kasar dan Vulgar
USER USER WHAT THE FAK MAU DIANGKAT LAGI NIH SKANDAL MAU DIBLACKLIST GMM ATAU GIMANA GMM UDAH NGELUARIN SURAT BIRU LOH LO TUH ORANG INDO LOH KOK KAYA GITU KELAKUAN TUH DIJAGA JAGANG KAYA BABI SEMUA ORANG JUGA BISA NGELAKUIN SALAH GK ADA YA DIDUNIA INI YANG SEMPURNA JING,Kata Kasar dan Vulgar
ada aja kelakuan manusia yg ikut campur banget lah yg nirempati lah yg dzolim sampe bunuh orang tp bangga yg korupsi teros pdhl harta udh tumpah kek ga bakal mati aja lu pada,Non-Cyberbullying
masih gak abis pikir gue ama kasus ini kok bisa bisanya tertarik sama orang kek gini yg diliat apanya coba badan jelek muka jelek kelakuan lebih jelek lagi,Body Shaming
USER negara yang berpuluh tahun teriak death to USA tapi tetep mau ke USA buat main bola ini kayak kamu teriak mati aja lo selama berpuluh tahun ke tetangga lo tapi pas ada acara lomba gaple di rumah tetangga lo lo masih ikutan daftar,Kata Kasar dan Vulgar
USER USER goblok bgt semoga lu ga nikah dan klo pun nikah semoga lu dapet hidayah,Kata Kasar dan Vulgar
LBE gampang baca nya teliti aja BAJINGAN LU GRAMMAR,Kata Kasar dan Vulgar
USER USER tunggu aja sampai lo mati cil,Kata Kasar dan Vulgar
GOOOOOOOOOOOOOOOOOOOOLLLLLLLLLLLLLLLLLLLLAAAAAAAALLLLLLLLLLFEEEEEEEEEEEEEEEEEENNNNNNNNNNNNNNCHEEEEEEEEEJUKATAAAAAAAAHHHHHHHHHHHHHHHHHHHHHHHHH,Non-Cyberbullying
vini lg kek tolol mbappe sama aja thiago ngangong cocok sudah,Kata Kasar dan Vulgar
and oh aku nak ingatkan yang kita renewed shahadah ni everytime kita solat maka solat lah sbb tu yg membezakan kita dengan kafir,Non-Cyberbullying
disuruh full house ama bojan hodak tapi pada becus ga ngurus izin kebanyakan bacot kek bocah sd yang goblok lu lu pada yang disalahin kita becus ga jadi tuan rumah push lah panpel nya cupu anying nge gong gong mulu cari kambing hitam LEMBEK TAKUT DI CABUT KTA,Kata Kasar dan Vulgar
berdoa tadi malem dan gak berani nonton,Non-Cyberbullying
gw benci bgt sm lu semua anjinggggg lu nikmatin semua sanksi sosial yg ada anjing gwtandain semua muka lu satu dan sampe lu pada masih bisa jalan dengan tegak di publik gw ga segan ludahin muka lu anjing,Kata Kasar dan Vulgar
USER kunci ngalahin btr harus kalo sampek game tiga dah pasti btr menang,Non-Cyberbullying
advantage maen di kandang duluan lu sia in cok bikin mood gua jelek aja lu monyet USER,Kata Kasar dan Vulgar
TAI TAI KELOMPOK TAI ORANG JG KEK TAI YG PUNYA MASALAH DI DUNIA INI LU DOANG KAH ANJING,Kata Kasar dan Vulgar
USER USER USER gk masuk strategi berarti emang pemain cupu paham gk sih lu ler,Kata Kasar dan Vulgar
kalo aing jadi kepala daerahnya syaratnya ya absen shalat dzuhur dan ashar hapalan juz minimal ini khusus yang muslim kalo yang kafir tinggal disesuaikan dengan amaliyah dan kitabnya masing masing,Hate Speech
USER sosis kontol aja sosis kontol,Kata Kasar dan Vulgar
USER lu bego dan baperan berarti nggak usah kepedean dan ngerasa di bad mouth edukasi idols lu jangan playing victim mulu combo nanti tau tau CBX misalnya bubar unit nggak dapet masuk EXO pun kagak jadi double kill kan belum lagi bayar utang,Kata Kasar dan Vulgar
NGACENG PUSH UP NGECENG LARI NGACENG SQUAT MENUJU INDONESIA ATLETIS,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
anjing ga bakalan gw tar nitipin anak gw ke daycare anjir iblis lu semua,Kata Kasar dan Vulgar
USER USER ibu lu tumbal ye anak tai anjing mati aja lu sono skrg,Kata Kasar dan Vulgar
USER ini enak banget sayang jilmek pasti cepat banjir bandang,Sexual Harassment
USER emak siapa ini woi jelek banget opini nya ditambah muka nya cuihh,Body Shaming
LO KALO GA BECUS JADI KETUA MENDING MUNDUR AJA MUMPUNG MASI AWAL MASA BIKIN GRUP ANGGOTA BLOM LENGKAP DAH MAIN BIKIN LIST AJA MIKIR DONG ANJING KASIAN NOH TEMEN LU YG KERJA YG GATAU INFO JADINYA DAPET YG GA DI PENGEN NEXT NGOTAK YA BABI,Kata Kasar dan Vulgar
anjing ini alasan gue pen bisa muter waktu sekali aja pemerintah anjing bangsat tolol moga lo semua masuk neraka,Kata Kasar dan Vulgar
USER kereta udah deket lu mau nerobos jg gk bs bego mesin lu pasti mati ihh tolol bgt sih jd manusia jengkel sumpah,Kata Kasar dan Vulgar
siapapun yang dengerin kenya atau ngedukung kenya disekitar gua gua jauhin sumpah benci gua sama band hatkor sok kontol gini,Kata Kasar dan Vulgar
makin ga di peduliin makin kaya orang tolol ajg tobat bego lo eghbali beserta manjamen idiot goblok jinkontot kesel bet gue monyet tim udah bener malah di acak acak sama ego lo pada,Kata Kasar dan Vulgar
aki nyimeng ajg mati aja dah KAPAN SIH LU MATINYA,Kata Kasar dan Vulgar
emng si babi ini ajimumpung ye lo awas aje ditambah tournye sengaja kan lo biar ksoo menyesuaikan job solo,Kata Kasar dan Vulgar
bangsat siapa babeh lu GW NYEMBUR,Kata Kasar dan Vulgar
USER USER USER orang kek lu bikin KAI gk berbenah kesel bet gw liat orang kek lu otak udang,Kata Kasar dan Vulgar
yeuuu si anjing ikut campur aja lu enyah sana,Kata Kasar dan Vulgar
USER sumpah anjg ini kalo gw disana udh gw jotos para babi itu tanpa ampun gw bikin cacat tuh manusia babi seumur hidup anjing lo babi,Kata Kasar dan Vulgar
otak lo aja yg mesum babi,Kata Kasar dan Vulgar
hal biasa wajar cowok² normal klo dibilang pelecehan ya ok lah sorry kontra tidak membela dia jg tidak hamili anak orang THE FUCK YOU MEAN BAJINGANNNN klo punya statement dongo kata gua mah keep aja anjing gue tau lu tolol tpi jgn tolol bgt lah anjir,Kata Kasar dan Vulgar
sesimple kasih bukti ssan dari platform yg sama aja ga nyampe otak lu dongo itu dia ngess komenan cewe yg negur dr tiktok ya dia minta hal serupa tp dilakuinnya ama cowo ada kaga udah itu doang oon bgt hal sesimple ini doang pdhl,Kata Kasar dan Vulgar
USER otak udang termul laknatullah,Kata Kasar dan Vulgar
eh bersihin kipas lu dulu anjing,Kata Kasar dan Vulgar
USER bgst keseringan mati nyalain listrik daerah permata juanda sidoarjo lo lo pada mau tanggung jawab kalo barang elektronik rumah gw pada konslet babi,Kata Kasar dan Vulgar
USER bgtu ada yg ke jurang baru pd bubar lo pake triak sgl woy ngentot,Kata Kasar dan Vulgar
lo jg monyet,Kata Kasar dan Vulgar
awas aja kalo sampe lu ngerepotin gue ya anjing ampe mati pun gue ga sudi maafin elu,Kata Kasar dan Vulgar
MONYET LU USER MAKANYA PUNYA ARTIS TUH DI JAGA BEGO BUKAN NYURUH MEREKA OVERWORK AGENSI BUSUKKKK,Kata Kasar dan Vulgar
yeee kontol maghrib juga wewe gombel belum nangkring ape yg mau ditakutin klitih aja nunggu jam baru keluar alesan lu aja kan monyet monyet bekantan lu emang,Kata Kasar dan Vulgar
USER USER ultras raja mah otak udang kabeh,Kata Kasar dan Vulgar
top orang tolol yaitu inisial salwa,Kata Kasar dan Vulgar
KONTOL LU TAI ANJING BANGSAT MALAH NUDUH UMAT MUSLIM CEPET MATI LU ANJING AJAKIN SEMUA TEMEN LU DI BOP BANGSAT,Kata Kasar dan Vulgar
heran gk sih lukh gue heran bgt si laki ngerebut bini org keluarga si laki kaga setuju pake ngerendahin sesama perempuan udh rendah harusnya gk usah direndahin tp ni laki jg tolol kaya gk ada cewe lain aja ya emg gk bakalan ada yg mau sih sm laki yg doyan judol,Kata Kasar dan Vulgar
avoidant password nya cukuplah saja berteman dengan ku jangan lah kau meminta lebih ku tak mungkin mencintaimu kita berteman saja teman tapi ngentot,Sexual Harassment
USER NAJIS MUKA LO JELEK WIBU BAU BAWANG JELEK BANGET TOLONG BLACKLIST DRI SEMUA UNIVERSITAS MANAPUN DAN PEKERJAAN APAPUN,Body Shaming
najis anjing musnah deh lo parbowo nhntds,Kata Kasar dan Vulgar
anjing anjing beneran RAKUS LO SEMUA,Kata Kasar dan Vulgar
USER org ini gak punya otak,Kata Kasar dan Vulgar
USER eh tolol stop bikin fitnah ngemis ke laki lu siapa anjg gue aja gatau laki lu yang mana keliatan banget cuma mau bikin fitnah doang harusnya ya langsung dm aja dm gue terbuka lebar sebutin siapa laki nya kapan gue ngemis pasti langsung gue blok laki lu mental cupu,Kata Kasar dan Vulgar
USER hi mau dituntun colmek ga ka,Sexual Harassment
USER hi mau dituntun colmek ga ka,Sexual Harassment
USER hi mau dituntun colmek ga ka,Sexual Harassment
YG SEHARUSNYA MARAH YA SI YAYA GOBLOK BGT kita disini gak ada yg marah sama sekali kok yaya SIAPA LU ANJING BERHAK MARAH YG PANCINYA DIPAKE KYK PANCI UMUM SIAPA NJING tolol bgt ini isinya mahasiswa apa bukan kok ga punya pikiran,Kata Kasar dan Vulgar
USER urus aja tuhan lo yg mati digantung abis digebujin yahudi itu pir,Hate Speech
USER gara gara ajakan gas aja dari kapten peklok nih kalo kata bobotol jangan diambil serius jgn baper cuman becanda tp kalo sampe digebukin gini trs jakmania cuman jawab jangan diambil serius gimana ini yg kemaren ditakutin tp dari blao malah dibencandain bener² otak udang,Kata Kasar dan Vulgar
lu sadar goblok ngambil punya orang trs skrg sok playing victim gobloknya goblok bgt yg bnrn dongo lu,Kata Kasar dan Vulgar
si plenger ternyata buka akunnya untuk repost repost postingan lama nya doang menghilangkan jejak keblunderan lu kah kemarin ngetik layaknya jagoan yang berani tolol tololin orang anjing anjingin orang segala macem sekarang ga berani buat keluar goa,Kata Kasar dan Vulgar
jelek bgt sistem lo jelek USER USER,Kata Kasar dan Vulgar
otak lu di dengkul apa emg gaada otak dongo,Kata Kasar dan Vulgar
USER USER USER ututututu ada cowo pms jadi sensitif marah marah gapapa bang nanti kalo punya istri lu bakal dibeliin coklat lalu kamu dientot x biar gak sakit perutnya,Sexual Harassment
bangsat brani bgt sm haechan tunjukin muka lo gue geprek,Kata Kasar dan Vulgar
kenapa ya perempuan selalu disuruh baik mulu kayak klo suaminya jadi gendut jelek mandul sakitan trs klo istrinya selingkuh dibilang jahat sedangkan klo istri yg jadi jelek sakitan mandul trs suaminya selingkuh dianggap wajar kenapa perempuan ga boleh brengsek si,Non-Cyberbullying
SM USER MENDING LU CEPETAN BERTINDAK DEHHHH ITU ARTIS LO MONYET LU GA ADA PERLINDUNGAN SAMA SEKALI YA,Kata Kasar dan Vulgar
goblok tua bangka bajingan lu mati aja anjing,Kata Kasar dan Vulgar
kontolll monyet lu pada yg ikutan war tpi gk beli tiketnya menuh²in antrian aja anjingg,Kata Kasar dan Vulgar
USER USER mampus si ngentot ini ahirnya menangis beneran nikmatnya minum dari botol,Kata Kasar dan Vulgar
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER turun celana gay LGBT turun bible for gay LGBT tertulis pengarang buku TUHAN kontributor YESUS kristen hama dunia,Hate Speech
USER samperin temen lo trus jambak nder maki sekalian biar gak gatel keterusan ke cowo lain cowo mu sekalian kasih peringatan okelah kalo dia niat baik tapi cewe kalo digituin ngerasa dia menang dan makin menjadi anjing sebel banget,Kata Kasar dan Vulgar
ga sopan si kontol nanyanya,Kata Kasar dan Vulgar
ada no ngewe here aktifktasnya banyak si melukis main trampolin photobooth lari hunting cafe main game nongkrong nonton bioskop nyobain makanan baru ikut event bikin kue banyak si klo gweh dulu,Non-Cyberbullying
ANJINGGGGGGGT DIAM ADALAH CONSENT BANGSAT LORANG SEMUA KENTOT MATI LO DI KERAK NERAKA PALING DALAM,Kata Kasar dan Vulgar
ini cast dito anjing bgt nyesel kek lu,Kata Kasar dan Vulgar
ngentot banget ni rezim,Kata Kasar dan Vulgar
USER USER yah ngegym juga butuh effort asal sikap dan mainnya enak ya namanya barter dah gendut jelek kasar mau sama yg beretika dan badan bagus ga fantas,Body Shaming
wah anjg yg sebelumnya gue udah mantep ngeskip nicole makin manteb lagi gue skip ni orang anjggg tolol bgt quillnya diturunin jadi kocakkk,Kata Kasar dan Vulgar
mati lupada anjing anjing anjing mati anjing burn burn burn you guys gon fucking burn bangsat brengsek lu semua bangsat monyet biadab,Kata Kasar dan Vulgar
USER ganti admin aja ada koma setelah tanda tanya aja udah keliatan bego nya minim empati miris lu kira bundir jokes sepele dongo nya nge dongo banget malu maluin,Kata Kasar dan Vulgar
echa anjing USER ini beneran muka tembok njir lu habis ngadu domba banyak orang tapi malah berdalih mengungkap kebodohan pdhl yg bodoh itu elo sendiri echaa udh bodoh kelakuan kaya setan army dan fans tvxq yg lagi gk ada masalah aja bisa lo adu domba kaya gini,Kata Kasar dan Vulgar
USER sebenarnya sangat minat jilmek nya,Sexual Harassment
